userId,movieId,rating
327257,173,3.0
121502,688,3.0
299726,3361,4.0
206525,155,2.0
63811,1845,4.0
287907,189333,4.0
114622,63113,4.0
314891,4995,4.0
268068,5915,2.0
106359,2973,4.0
170106,1686,2.0
42601,2989,2.5
293082,2005,1.0
46261,107406,4.5
128802,63113,4.5
250840,60303,0.5
252350,2012,4.0
130529,8866,4.0
22248,19,2.5
225199,1918,4.0
291497,107406,4.0
137915,4995,5.0
133836,49910,4.0
180920,1282,3.0
248504,3072,4.0
220866,1918,5.0
215043,4546,0.5
250011,4995,4.0
220799,236,3.0
115517,1371,2.5
312379,3114,4.5
32869,1918,3.5
303898,2005,3.0
252222,1259,3.0
127291,1282,4.0
301903,4467,2.0
17877,4814,4.0
317166,8814,2.0
266304,454,5.0
292709,454,3.0
83334,4239,2.5
204230,1422,4.0
9600,1259,3.0
200244,1259,5.0
144347,3114,5.0
259178,69122,4.0
252188,454,4.0
235095,4239,3.0
113001,1594,1.0
126461,454,3.0
190914,26547,3.5
83910,185,3.0
141737,3114,4.0
320410,2460,4.5
227538,2302,4.0
228535,95105,4.0
88523,80094,2.5
2783,173,3.0
90545,3114,4.0
260028,780,4.5
246943,64614,4.5
273839,44191,1.5
257056,2096,4.0
267195,1831,2.0
45722,5816,5.0
273109,4995,3.5
35224,70,4.0
317500,1914,3.0
162495,19,3.0
42399,780,3.0
149763,3016,2.0
147665,86,2.0
69190,3081,3.0
150201,3109,4.0
302688,1282,4.0
72589,454,3.0
279043,220854,2.5
246193,33672,5.0
197037,1996,1.0
276755,63113,5.0
1086,454,3.0
148816,3114,4.5
325792,4995,4.0
184140,1256,3.0
203425,333,3.5
113769,2005,5.0
250021,780,3.0
323822,2096,5.0
112452,780,3.0
178695,3114,3.0
95469,333,2.0
236829,47404,4.5
259534,292,4.0
159591,2012,4.0
319175,69122,4.0
177676,780,5.0
124544,3361,4.0
55184,185,3.0
48554,2012,4.5
192246,1259,3.0
294872,4239,4.5
191259,1259,5.0
211127,2110,4.0
156702,8914,5.0
257702,64614,5.0
280820,213,3.0
147478,3114,2.0
155725,780,3.0
189443,1259,3.5
66019,3072,4.0
14873,189333,3.5
156817,3688,4.0
91992,2012,4.0
162413,4723,3.0
215987,2000,3.5
136660,1259,5.0
262818,4995,3.5
97719,1845,4.0
151797,5816,4.0
155313,2302,2.0
270735,114847,3.0
202011,3114,5.0
225136,292,3.0
182338,1259,4.0
315227,780,3.0
76573,236,3.5
3203,50068,3.5
7354,1918,4.0
197925,64614,4.5
166778,780,5.0
269808,19,2.0
271447,109423,3.0
141741,2012,3.0
158825,4643,4.0
102961,1259,5.0
325302,2443,5.0
103179,292,3.0
144499,3114,2.0
69850,4467,4.0
215666,780,3.0
8137,1282,5.0
324737,780,2.5
159399,2012,3.5
199610,4643,0.5
66618,179819,2.0
177354,2417,3.0
108781,292,5.0
87869,4239,3.0
24066,44191,5.0
121131,2005,5.0
214075,3114,3.5
323007,2096,3.0
166208,3125,4.0
208331,107406,3.0
26413,1259,4.5
324058,780,4.0
221186,2565,4.0
16278,134170,3.5
306232,2000,3.5
38685,2973,4.0
299305,122884,3.0
279098,5816,4.0
302278,2012,2.0
19107,8814,4.5
91621,1599,1.0
311343,137857,4.0
309825,1918,3.5
72166,70,5.0
183943,1831,3.0
206067,69483,3.5
95755,4995,4.5
234001,4239,4.0
295674,185,3.0
113761,3072,1.5
109441,19,3.0
10622,4995,4.5
71509,1845,5.0
59214,1845,3.0
175989,164699,3.5
115254,3361,3.0
59886,4995,5.0
304556,1647,4.0
20615,69122,2.5
63831,229,4.0
149334,1283,5.0
104436,1282,3.5
109824,2012,4.5
323782,4643,4.0
272651,2302,2.5
132936,4995,4.0
200120,44191,4.5
233533,160289,5.0
317044,1279,4.0
73776,44191,4.0
62077,1256,5.0
185819,2065,4.0
227232,2012,2.5
179524,4239,3.5
21068,64614,3.5
146125,127445,3.0
266688,173,4.5
79374,185,2.0
191259,4239,4.0
105327,780,1.0
200361,69122,4.5
230640,3682,3.5
48040,3081,2.0
319958,173,3.5
66944,44191,4.0
127354,2091,1.0
177664,4643,3.5
76666,4239,0.5
249771,50068,3.5
215779,146,1.0
61220,86,3.0
179847,4995,5.0
281246,69122,4.5
297962,25834,3.0
176014,3114,4.0
155656,64614,5.0
159018,44191,4.5
270797,4239,4.0
166144,185,3.0
64027,6213,3.5
217098,236,4.0
138199,70,2.5
226918,2000,4.5
191259,3114,4.0
271007,185,1.5
120247,5139,3.5
206133,44191,4.0
196863,3081,3.0
34678,189333,4.0
164269,3081,4.0
50760,1731,1.0
326962,3100,4.5
164858,213,4.5
5638,77561,2.5
40918,3081,4.0
20433,4995,4.0
208951,19,2.0
44807,1259,4.0
236334,2096,2.0
327091,44191,4.0
252951,948,3.5
89740,3100,3.0
85330,2565,4.0
155733,286777,2.5
50363,44191,4.0
328528,68941,1.0
198484,3081,3.5
185341,50068,4.0
38158,4239,4.0
256464,4546,4.0
281105,213,5.0
304321,3081,3.0
137303,2005,3.5
287651,2000,3.0
281045,134170,3.0
112440,1371,1.0
64102,33672,3.0
34059,6213,4.0
13025,1259,4.0
196039,2065,5.0
271014,2096,4.0
28064,454,4.0
165685,173,1.0
330196,4630,1.5
72561,185,3.0
142098,1256,3.0
21690,236,3.0
77762,3114,3.5
6794,1259,3.5
174707,107406,4.0
258164,292,4.0
181883,185,1.5
123355,64614,3.0
73062,4995,4.5
126826,1256,5.0
122928,3081,2.0
182826,136018,3.5
5283,2973,3.5
186080,2302,2.0
121686,1918,4.0
248133,4995,4.0
142901,5816,5.0
50468,4995,4.5
226564,454,2.0
51161,5816,4.0
201965,1282,3.0
298528,1282,4.0
81114,3361,4.0
186734,3361,4.0
289576,2973,5.0
267087,780,3.5
290509,452,5.0
280273,44633,4.0
54325,2012,3.5
113573,34065,2.0
247373,71057,3.0
184286,4995,3.5
229321,185,4.0
117445,5816,2.5
122479,236,5.0
150821,1282,3.0
227453,3205,2.5
80202,1259,4.0
296605,41997,4.0
56351,1696,2.0
239153,41997,4.0
155934,780,4.0
175031,69122,0.5
7511,3114,3.5
145926,41997,4.5
177609,8914,4.0
2193,3114,5.0
325607,2000,4.5
59205,70,1.0
269043,59810,3.5
140498,292,3.0
274472,69122,5.0
82492,1259,3.0
79670,2012,4.0
100301,64614,3.0
228930,70,2.5
229687,58295,4.0
13302,69122,5.0
311368,4995,4.0
150681,292,5.0
89294,2096,3.5
160020,63113,3.5
139537,19,3.0
60215,2096,5.0
122842,1371,4.0
116798,4643,3.0
256902,1371,4.0
179610,19,3.0
151714,454,3.0
211313,3072,5.0
122153,3114,5.0
148714,4643,3.0
137062,63113,2.5
55370,2565,3.0
36334,3072,2.0
2882,6981,3.5
36758,780,4.0
41306,501,4.0
77070,780,2.5
140530,80969,5.0
228564,48142,1.0
113960,44191,2.5
221911,116887,4.5
15245,77561,4.5
39781,48142,3.0
133047,3072,4.0
163395,3072,5.0
80639,2417,4.0
160551,3081,3.0
324045,659,5.0
189344,2731,2.0
12305,454,4.0
24644,229,1.0
133416,780,3.0
134353,1615,1.5
126315,4995,4.0
292796,780,3.0
318115,2005,4.0
59797,1918,2.0
98861,1918,3.0
253731,454,3.0
197214,3114,4.0
45226,3081,5.0
216906,2654,5.0
277857,6213,4.0
189307,55118,4.0
34168,44191,4.0
86373,6213,4.5
1951,3205,4.0
117410,19,3.0
306114,107406,4.0
33377,780,3.0
204429,77561,2.5
245893,5816,3.0
246893,61123,5.0
65860,44191,4.0
305513,185,3.0
232193,2000,5.0
280494,107406,4.0
194520,223242,1.0
203211,146,1.5
190425,2165,4.0
275392,2000,4.5
189670,1279,3.5
159111,1831,1.5
122028,5816,4.0
64898,5816,4.0
217910,2302,3.5
330009,2005,5.0
17897,91485,2.5
70225,1282,2.0
35235,2000,3.0
199300,19,4.0
18890,69122,5.0
244115,1996,0.5
218907,3546,5.0
94851,780,2.5
211330,1256,3.5
227737,2005,5.0
266846,2302,3.0
107758,185,2.0
222440,95105,2.5
314763,1422,1.0
175998,60303,2.0
156489,2973,4.5
218692,780,4.0
121678,780,2.0
171852,44191,2.0
213218,2000,4.0
12039,2973,4.0
138396,74510,3.5
26588,229,3.0
276675,4995,4.5
329099,780,3.0
131443,1845,5.0
278585,1259,4.0
324622,19,4.0
200845,70,5.0
134353,72380,0.5
209339,712,4.0
121325,3114,3.0
221702,69122,3.0
233250,3081,2.0
210956,1259,5.0
207789,83613,3.0
238463,236,3.0
311998,292,3.0
93201,780,4.0
156253,69,1.0
128376,236,4.0
314507,333,4.0
97683,3100,3.0
145461,44191,3.0
246578,454,5.0
49078,69122,4.5
248786,44191,5.0
219562,69122,4.5
237837,4239,4.0
318350,185,3.0
190600,70,2.5
71659,41997,4.0
315017,136018,3.0
231084,69,4.0
276049,780,4.0
15517,137857,4.0
122030,19,1.0
66078,69122,5.0
261193,292,5.0
156586,780,2.0
322257,69122,3.0
6520,69122,4.0
126830,2000,4.0
260930,4995,3.5
251854,3072,4.5
18371,454,4.0
314358,1914,5.0
318235,606,3.0
197700,27592,3.0
2178,19,1.0
295960,927,4.0
15416,2000,2.5
276687,6213,0.5
248221,85025,2.0
178050,70,3.5
48320,4239,5.0
119898,86,1.0
265957,4995,4.0
231640,63113,3.5
207216,6213,3.0
92303,454,5.0
4496,19,0.5
94533,292,2.0
33167,3081,3.0
127818,185,2.0
235694,1259,4.0
7918,69122,4.5
199493,1694,4.0
108822,50068,3.0
60043,3114,5.0
177165,292,4.0
107375,27555,3.0
225050,5816,4.5
59636,2012,3.0
24783,4995,2.5
312790,2460,1.5
123782,185,2.0
322340,5041,3.5
190375,1282,5.0
116870,91485,0.5
144632,2005,3.0
189614,159255,2.0
52451,2302,3.0
185123,3682,3.0
31382,1259,4.0
187790,64614,4.0
82183,137857,3.0
86148,3100,4.0
211330,5651,2.5
203994,70,3.0
217552,44191,4.0
38432,80969,4.0
138954,185,2.0
83996,173,1.5
130354,4467,4.0
99700,3081,1.5
220782,1831,3.0
228414,44191,3.5
137360,5816,4.5
182290,41997,3.5
183232,236,3.0
266679,27815,3.5
187112,780,1.5
235325,3361,4.5
89069,282561,3.0
197044,1831,1.0
32917,2989,3.5
237640,1259,5.0
317438,3114,4.0
170543,122884,2.5
244603,3081,4.0
26901,3114,3.0
92765,1845,4.0
34722,6213,2.5
194589,3114,4.0
39547,3361,3.0
42876,64614,4.0
14451,454,3.0
299778,4557,4.0
95107,44191,3.0
280071,107406,2.5
163962,2302,3.0
208075,2012,3.0
49808,44191,5.0
187144,185,2.5
55944,2302,3.0
76436,2460,1.0
238041,501,3.0
170658,780,1.5
185104,3114,3.5
83656,5816,3.5
178044,4239,3.5
247177,27815,4.5
76871,2065,3.0
152235,780,5.0
325873,292,3.0
143374,4995,5.0
276370,606,3.0
168856,780,2.0
257565,44191,4.0
30626,1371,3.0
76823,77561,4.5
298528,3081,3.0
281371,292,2.0
238094,179819,3.0
218626,2005,3.0
309861,1282,3.5
36696,19,2.0
165688,292,4.0
57916,2000,3.0
49822,2005,3.5
165837,77561,4.0
220428,1918,5.0
201484,69122,4.0
92328,1361,3.0
261758,185,3.0
4524,2000,4.5
231411,5915,3.0
51235,1914,4.0
20329,780,2.0
295915,454,3.0
142166,780,3.5
279848,2012,4.5
157157,1371,5.0
234824,62511,3.0
330523,780,4.0
127619,2005,4.5
247389,292,3.0
145948,19,3.5
126657,2000,3.5
142962,2302,4.5
297972,44191,3.5
33578,69122,3.5
48519,780,4.5
68731,292,3.0
237341,173,2.0
265974,179819,4.0
159987,7008,4.0
228819,49910,2.0
170941,19,1.0
95373,64614,2.5
93088,69122,4.0
300404,1259,5.0
312747,3100,2.0
170144,3688,3.0
178998,213,4.0
313285,1256,5.0
109896,19,1.0
79045,8914,4.5
175995,2000,4.0
114691,2096,3.0
68008,85788,5.0
209562,77561,0.5
235499,2295,5.0
288554,70,4.0
128937,134170,4.0
267015,454,4.5
283460,3596,3.0
267650,62511,5.0
137326,5816,2.0
165364,19,3.0
197449,1647,2.5
306973,19,1.0
215450,134170,4.0
155733,70,1.0
103214,3114,5.0
178634,63113,4.0
30785,173,2.0
150872,780,3.0
122796,173,3.0
104535,44191,4.0
78149,77561,1.5
121231,83613,3.0
133343,2096,4.0
169382,45175,4.0
10920,454,3.0
88814,19,3.0
239520,780,3.0
103636,4643,3.0
48068,89074,3.0
243766,3081,4.0
32183,2065,3.0
68173,5816,3.5
256887,2417,2.0
144861,155064,5.0
186041,1259,4.0
37463,44191,3.5
304085,1256,5.0
157465,4239,3.0
34872,3361,4.5
187955,3072,1.5
201332,780,3.5
206139,189333,4.5
13876,292,5.0
300557,1259,4.0
73896,454,5.0
253984,2012,4.0
27010,454,4.0
42488,333,3.0
133836,185,3.5
305519,55118,4.0
149095,185,4.0
323069,236,3.0
292989,185,3.0
327781,2302,2.5
150149,4239,3.5
33706,1256,5.0
314879,19,3.5
121324,292,4.0
59460,19,2.0
328166,27592,5.0
83107,5816,1.0
302688,86,2.5
159023,3114,3.5
286204,780,4.0
17326,185,3.5
162410,3114,2.5
251454,1259,4.5
295051,454,5.0
270505,2731,3.5
174950,2096,3.0
120559,185,4.0
271015,292,4.0
109564,19,2.5
227696,4995,3.5
291807,69122,1.5
161208,185,3.0
16227,2989,1.0
271447,58295,2.5
72799,65181,3.0
62130,107406,4.0
41498,63113,4.0
38906,4643,4.0
170572,292,3.0
42565,6591,4.0
78258,2000,3.0
265562,70,4.0
251284,64614,5.0
28181,1256,4.0
311424,2005,3.5
121148,25753,4.5
164747,1282,4.0
209610,58295,4.0
182652,5816,3.0
79519,780,4.0
201901,114,3.0
309922,292,2.5
28053,4643,3.5
309566,64614,4.5
207289,41997,3.5
3189,292,4.0
292235,5816,3.5
54783,1918,2.0
116773,2443,4.0
163397,19,0.5
31267,4995,3.0
277847,173,3.0
316270,4995,4.5
187775,1282,5.0
61339,2005,4.5
204901,19,1.5
145065,86,5.0
299539,4995,4.5
286508,1615,3.5
166408,5816,4.0
248567,1251,2.0
4877,77561,2.0
287324,2973,4.5
4200,292,5.0
62416,1594,4.0
160559,2565,4.0
215219,44191,3.0
477,2005,4.0
330029,69122,3.0
15439,3081,3.0
186596,292,3.0
33057,1918,3.0
330884,69122,4.0
41680,333,4.0
285356,185,4.0
28593,45175,5.0
161450,780,3.5
12725,137857,3.5
285804,70,1.5
187312,136018,4.0
125654,1599,1.0
77864,2012,2.5
265014,8951,3.0
253505,1279,5.0
32683,2096,5.0
41991,69122,1.5
322937,236,4.0
123858,4643,2.0
32411,41997,3.5
296448,3596,3.0
83625,3114,5.0
113201,780,4.0
211929,780,3.0
79212,3100,2.5
37390,3557,2.0
119853,2000,4.5
116346,236,3.0
329575,3682,3.0
58203,780,2.5
324914,2565,4.0
49613,1914,4.0
276578,2012,3.0
34124,4995,4.0
5018,69122,3.5
211213,4995,5.0
172324,2065,3.0
157962,501,3.5
314848,77561,3.5
54369,173,2.0
254305,64614,4.5
189221,3114,3.0
174050,2165,2.0
59267,136018,5.0
204448,27592,4.5
146234,41997,4.0
5766,179819,4.5
222564,452,5.0
208455,780,3.0
285758,44191,4.0
287931,44191,4.5
12556,4643,3.0
243485,145994,4.5
48554,70,4.5
129235,44191,3.0
116349,3114,5.0
318726,27815,3.0
326530,3114,3.5
235736,1259,4.0
307335,71057,3.5
306334,4995,5.0
231794,3546,4.0
48528,1918,3.0
69456,3114,4.0
229258,142388,3.5
261643,1918,4.0
313711,454,4.0
290534,2565,3.0
291831,1694,3.0
94253,292,4.0
106761,185,4.0
258738,63113,2.0
244718,3114,5.0
239549,1279,4.0
65262,19,3.0
55175,1371,1.0
93651,459,3.0
237120,4995,4.0
141046,4546,3.0
128125,2973,3.0
311435,1259,4.0
187623,44191,4.5
153001,122884,1.5
231957,3081,4.0
221937,44191,4.5
220928,1594,4.0
60150,114554,3.5
143693,780,4.0
247029,454,2.0
287651,76738,4.0
181889,3114,4.0
292141,780,3.0
35523,3114,5.0
303440,780,4.0
265485,4467,4.0
108439,173,1.5
290365,63113,4.5
58774,780,1.0
193410,173,4.0
246277,2012,5.0
118719,780,3.0
37390,36511,2.0
237053,70,3.0
97883,2460,2.5
178946,77561,3.5
287476,189333,3.5
207342,5816,1.0
290771,2005,4.0
147660,3081,4.0
73841,4643,2.5
88631,173,2.0
90946,64614,0.5
35036,69,4.0
53849,1259,4.0
330547,4995,4.0
317267,25771,3.0
45822,292,5.0
141714,454,3.0
46844,2012,3.5
85842,63113,4.0
108643,185,3.0
67945,3682,3.0
107503,1259,3.0
279283,333,3.5
282184,185,2.5
83464,69122,3.5
196493,64614,3.0
27098,49910,3.0
93757,55118,3.5
217884,1918,3.0
84491,1918,3.0
257945,62511,5.0
70612,19,1.5
311704,2302,5.0
260468,2000,2.0
127782,2110,5.0
278422,43376,2.5
218423,41997,4.0
77341,64614,4.0
15774,70,3.5
190154,107406,3.5
302241,3114,5.0
37701,4995,3.5
116632,95105,3.0
94525,4460,3.0
49407,71057,4.5
319461,1831,3.5
127777,454,4.0
42607,2012,3.0
269362,236,2.0
305423,292,5.0
78234,2110,3.5
283382,44191,5.0
325656,64614,4.0
329149,77561,2.5
258408,63113,3.5
314450,454,3.5
110509,2000,2.0
243455,19,4.0
235871,1259,4.0
177728,780,3.0
9068,3072,3.5
56963,33836,2.0
225644,5816,5.0
2413,4467,4.0
18086,41997,3.0
64835,780,3.0
16677,107406,5.0
204643,454,4.0
221695,2973,4.0
35157,106326,3.0
172296,454,3.0
259156,213,3.0
81386,1283,4.0
191241,4995,4.0
230769,454,3.0
273651,3361,1.0
37602,69122,4.0
169302,1831,4.0
44970,140838,5.0
231899,8866,3.0
200768,64614,5.0
128036,41997,4.0
119888,2302,3.5
61675,69,4.0
2437,2000,4.0
293990,44191,3.5
46851,3114,3.0
194933,3114,4.5
122940,69122,5.0
71088,292,4.0
110080,780,5.0
269389,6123,4.5
36229,454,3.0
237114,4643,2.5
68285,780,5.0
12460,19,4.0
59590,7297,3.0
311599,780,4.0
275400,2096,5.0
225750,286355,5.0
251360,71057,1.5
198752,44191,4.0
303160,2731,4.0
130179,4995,3.5
69427,6591,4.0
286754,189333,4.0
309683,3125,4.0
280597,70,4.0
275822,44191,4.5
112123,3081,4.0
42654,3072,5.0
151055,44191,4.0
289507,2302,4.5
198578,3081,3.0
80267,1259,2.0
215091,4995,4.0
224770,44191,3.5
198093,1251,2.0
77735,3114,3.5
262970,62511,5.0
266030,780,1.0
208053,1422,2.5
14279,333,4.0
104326,37269,5.0
15063,1831,2.5
229018,2000,3.0
77662,44191,5.0
176978,19,3.0
17831,1918,5.0
48022,4995,4.5
319829,44191,5.0
52199,77561,2.0
233237,200842,4.0
267806,86,3.0
169812,1251,3.5
167623,2096,4.0
148969,2005,5.0
234311,5816,5.0
198569,1259,3.0
268096,5816,3.0
62804,3114,3.5
54763,2005,5.0
88451,44191,3.0
263916,5816,4.5
3023,2000,4.0
212002,1282,5.0
114006,1361,4.0
117229,55154,3.0
223980,1831,1.0
55913,780,3.0
318413,3081,4.0
317518,780,3.0
125352,3979,2.5
135812,3081,5.0
260383,5816,3.0
179991,2000,3.5
447,185,3.0
21021,77561,3.5
85064,2302,3.5
226917,333,4.0
170764,2065,4.0
73501,2000,2.0
240890,4546,5.0
26507,19,2.5
234550,173,1.0
178876,1259,2.5
6382,4239,4.0
243920,2012,3.0
135819,780,3.5
288693,19,3.0
302896,85788,3.0
60043,2731,4.5
69269,1259,4.0
187259,64614,4.0
330532,41997,4.0
217482,44633,4.0
85987,780,5.0
298343,69122,3.5
134038,5816,4.0
217979,5816,4.0
128144,2989,2.0
41498,2005,5.0
108247,333,3.0
175742,3361,4.0
113354,55118,4.5
65155,63113,3.5
174104,4995,4.0
137511,173,4.5
126061,44191,4.0
102411,780,3.0
158765,1283,5.0
251937,91485,4.0
154203,2005,4.0
232902,1256,3.0
234866,3081,4.0
293781,1918,3.5
193904,5816,5.0
270257,780,4.0
107692,4995,4.0
141405,4995,5.0
118221,2302,4.0
48436,5816,3.0
304633,1996,2.0
20981,155,4.0
150736,1371,4.0
265181,1422,2.0
18833,780,4.0
138053,3081,4.5
166697,95508,3.0
283997,1251,5.0
288681,229,4.0
182167,44191,5.0
261236,44191,4.0
24277,780,4.0
250931,44191,4.0
226209,179819,5.0
195431,3100,4.0
270947,6591,3.0
64211,780,2.5
14237,5458,2.5
180515,2005,4.0
243329,2005,4.0
73372,3114,1.5
175395,63113,3.0
201851,80969,4.0
43341,4995,4.0
49174,179819,2.5
72420,2096,3.0
286696,454,4.0
193978,2000,3.0
269819,4995,2.5
98779,1694,4.0
304997,2005,5.0
5935,77561,2.5
118955,3114,3.5
307999,185,4.5
82522,2000,3.0
120790,64614,5.0
247405,2989,3.5
168128,780,3.0
188370,5816,3.5
258271,3361,4.5
27222,91485,2.0
325069,1259,5.0
153838,1282,4.5
23743,77561,3.0
61871,4239,3.0
260786,8291,4.0
211676,19,3.0
248221,69,3.0
250854,4568,2.0
314906,189333,4.0
221463,780,4.0
185313,1282,3.5
141402,185,3.0
276803,236,4.0
25315,41997,4.5
176773,5501,1.0
67140,4239,4.5
286817,3114,1.5
6078,64614,3.0
141596,3016,2.0
7570,3125,3.5
232645,55118,4.0
213593,181315,3.0
847,4239,4.5
79915,64614,4.5
80913,1371,2.0
227016,185,4.0
197041,58295,5.0
57908,4643,4.0
261961,2012,1.5
16599,27592,3.5
144229,64614,4.5
77028,69122,2.0
246115,1845,4.0
319217,131056,2.5
170464,68659,3.5
61187,4995,3.0
240750,269226,1.0
235445,179819,3.0
291961,179819,0.5
142272,1259,4.0
20975,3081,3.5
150779,1371,2.5
244930,185,3.0
29714,2005,3.0
290754,2565,4.0
169176,2302,4.0
98359,8914,4.0
70484,4995,4.5
194919,3114,3.5
89082,69122,3.0
314981,5816,3.0
147097,3114,4.0
246462,452,5.0
124623,2000,4.0
208727,4995,3.0
85386,19,4.0
223140,8951,4.5
116125,35,5.0
279681,292,5.0
285221,3114,3.5
847,107406,2.0
134404,3081,3.5
130181,19,1.0
179627,333,4.0
240941,114847,5.0
169560,41997,3.5
2351,69122,2.5
207345,4239,5.0
28562,2012,2.5
151178,1279,5.0
255776,2012,4.0
170673,70,4.0
10283,454,3.0
12838,69122,5.0
315289,69122,4.0
69500,1831,3.5
330517,4945,2.0
22806,185,3.0
143266,2110,3.5
4682,27815,4.0
218807,4995,4.5
230811,2302,4.5
173323,8814,3.0
314373,292,3.0
316256,780,5.0
208186,292,2.5
29950,2012,3.0
211492,71057,4.0
1137,69122,5.0
281827,173,4.0
47112,44191,1.5
201758,1371,4.0
227644,70,3.0
283432,70,3.0
163764,1371,4.5
202417,2000,4.0
298866,276155,2.0
139749,69122,2.0
325205,5816,4.0
311908,2012,5.0
212805,44191,4.0
58634,69122,3.0
252787,1279,4.5
259309,453,3.0
64138,50068,3.5
62485,58295,3.0
316119,4995,5.0
145537,780,4.0
53799,2096,1.0
82480,179819,2.0
78408,5816,4.0
101101,44191,3.5
241882,3687,4.0
285117,1282,5.0
57467,3081,4.0
146278,50068,4.0
168253,4995,2.0
69114,69122,4.0
270209,3081,5.0
313540,44191,4.0
304769,1256,4.0
71209,3081,4.0
60291,292,3.0
26703,454,3.0
196010,4643,1.5
37340,1371,3.0
277756,2005,4.5
121501,333,5.0
311965,4995,4.0
307856,4995,4.0
29210,4995,4.0
79477,236,3.0
305479,2110,1.0
246416,179819,2.0
196708,91485,2.5
90358,1831,3.0
206759,19,1.0
6198,44191,3.5
155628,1412,4.0
203110,1918,4.0
287858,3114,0.5
170203,57147,2.0
84503,501,5.0
201438,2302,3.0
91823,44191,4.0
273013,69122,4.5
2783,688,3.0
15636,3688,4.0
326965,1259,4.0
270722,70,3.5
62868,19,2.0
61268,780,3.5
263389,3361,2.5
29475,69,3.5
93391,3970,3.5
266815,2000,5.0
157842,33836,2.5
21902,4995,1.0
106935,55118,4.0
189834,3081,4.0
157401,3114,3.5
274953,2096,5.0
202752,780,2.5
296820,454,4.0
117032,3114,1.0
134279,4995,4.5
35955,780,5.0
206970,69,5.0
27487,107406,3.0
155354,2000,4.0
26162,44191,4.0
48458,780,4.0
206782,3114,3.0
62126,2012,5.0
184466,2000,5.0
183735,44191,5.0
37448,4643,2.0
47661,2302,3.5
307213,2005,4.0
196960,3114,3.0
269710,168608,4.0
202454,4995,4.5
258111,4995,3.0
180118,44191,4.0
319646,5816,4.5
110740,688,4.0
79364,4995,4.5
78392,69,5.0
261350,30996,3.0
203169,19,3.0
23969,173,3.5
57339,83613,3.0
89411,4239,3.0
80060,2110,4.0
185763,44191,3.5
287328,19,2.5
6116,27592,3.0
219591,2005,4.5
271547,173,3.0
222091,63446,2.5
104662,71057,3.5
138681,2012,4.0
34614,41997,4.0
30882,19,3.5
237647,5816,4.0
185101,8814,4.0
232427,5816,4.0
282131,292,4.0
48069,3072,5.0
11028,3114,4.5
299919,3072,4.0
318974,454,3.5
28421,5139,4.5
242547,3072,4.0
250749,2302,4.0
206439,44191,3.5
42181,173,2.0
36905,1259,3.5
285359,292,4.0
260702,8866,4.0
253319,2012,2.0
191126,5816,4.0
63538,69122,4.5
318491,44191,3.5
105246,4643,3.0
220529,1282,5.0
63056,107436,3.0
17897,2005,4.0
168057,1259,4.0
304168,1282,4.0
30839,95105,1.5
284425,6213,3.5
229408,3114,2.5
52798,794,2.0
207392,3100,3.0
115215,5816,3.5
65491,50068,2.0
79319,1283,2.5
236260,8845,4.0
9443,3114,4.0
90510,79463,4.0
108665,19,2.5
69564,71057,3.0
55006,2989,3.0
117830,3016,3.0
57214,77561,4.0
105619,64614,3.5
327518,780,2.5
170571,1259,4.0
278920,4995,3.5
110296,1594,3.0
101086,77561,5.0
259737,55118,4.5
317623,5816,4.5
177733,292,4.0
193606,3114,5.0
289818,3979,2.0
329594,1686,2.0
288557,44191,4.5
150626,292,2.0
155956,2000,5.0
178717,43376,3.5
283246,27592,4.0
219899,19,3.0
133778,5816,3.5
130573,185,3.0
137360,91485,3.0
178504,2012,4.0
284332,107406,3.5
278077,3081,3.0
140723,8814,3.5
317926,1279,4.0
210486,3016,3.0
108330,5816,3.5
195588,173,2.0
175709,185,3.0
70657,333,2.0
71784,4995,4.0
168899,1918,4.0
299098,780,4.0
65752,4643,0.5
237314,77561,4.5
307172,1831,3.0
245218,189333,3.5
306642,6213,3.0
307012,2443,2.5
17240,1615,5.0
115615,2973,4.0
34666,3114,4.5
1958,4995,4.0
302689,1282,4.0
297805,185,4.0
56857,85788,3.5
203660,285597,4.0
298649,107406,4.0
322596,333,3.5
236443,2005,4.0
186340,3114,3.0
46873,185,2.5
111193,5816,4.0
31656,4995,3.5
120155,2065,4.0
45955,1422,5.0
64577,2731,3.5
112529,3081,4.0
79645,5816,3.5
189510,4995,5.0
48945,35,4.0
148264,27784,4.0
124858,4995,3.5
179673,292,4.0
282179,3072,4.0
158022,4995,3.0
48766,31101,2.5
119833,2565,3.0
81760,454,4.0
293395,6213,3.5
43740,70,3.0
112014,292,3.0
298872,44633,3.5
33974,160289,5.0
272439,5816,2.5
108198,2973,5.0
86816,19,3.5
179855,2000,4.0
119637,1259,4.0
15314,173,3.0
259231,2989,2.5
261057,2096,3.5
40023,185,3.0
300830,454,4.0
101624,2973,4.0
329815,80094,3.0
259201,292,3.0
301283,3688,4.0
51150,107406,3.5
196171,2000,3.0
31437,6213,3.5
81335,5816,2.0
194605,4467,4.0
127871,501,4.0
311972,114847,4.0
128410,134170,4.0
198380,3100,4.0
231235,19,4.0
141596,1845,2.0
251625,780,5.0
61030,1259,3.0
157842,62511,0.5
44514,780,3.5
224153,606,4.0
11411,5816,4.5
249982,19,4.0
290113,173,3.0
28440,69122,4.0
207012,69122,5.0
286830,1918,1.0
151456,179819,4.0
327584,3114,4.0
